Date,Open,High,Low,Close,Volume
12-02-2020,2151.100098,2185,2150,2170.75,1620407
13-02-2020,2172.949951,2197,2171,2191.949951,1645948
14-02-2020,2188,2212,2171,2184.199951,1500115
17-02-2020,2196.949951,2217,2190.199951,2203.25,1774724
18-02-2020,2199.949951,2221,2186.050049,2215.75,2486223
19-02-2020,2215.75,2230,2190.5,2196.350098,1760463
20-02-2020,2204.5,2214.399902,2151.25,2156.800049,2317278
24-02-2020,2156,2178.949951,2106.699951,2115.350098,3092877
25-02-2020,2115.5,2176.649902,2111,2156.149902,2674567
26-02-2020,2154,2163.899902,2112.949951,2123.600098,2686842
27-02-2020,2119.949951,2119.949951,2086.199951,2105.5,2349001
28-02-2020,2068,2069.5,1990,2000.150024,4298076
02-03-2020,2035,2053.949951,1985.699951,2001.300049,2667076
03-03-2020,2020,2060,2012,2036.199951,2757585
04-03-2020,2056,2094.449951,2025,2083.199951,3237002
05-03-2020,2085.699951,2147.75,2084.050049,2125.050049,3937056
06-03-2020,2098,2123.649902,2071.600098,2116.449951,2595027
09-03-2020,2075,2079.899902,1935,1972.349976,4940975
11-03-2020,1933,1987.300049,1920,1953.699951,6796449
12-03-2020,1904,1908.400024,1758.349976,1769.849976,8728786
13-03-2020,1687.900024,1820,1506.050049,1806.300049,8029720
16-03-2020,1755,1842.25,1675.849976,1696.400024,7844271
17-03-2020,1730,1731,1623.150024,1658,5713248
18-03-2020,1676.800049,1713.550049,1627.75,1654.400024,7258778
19-03-2020,1559.699951,1685.449951,1546.75,1636.349976,5135111
20-03-2020,1630,1869,1627,1797.449951,8547498
23-03-2020,1620,1750,1617.75,1669.699951,7003490
24-03-2020,1653.050049,1770,1632.849976,1703.150024,6350865
25-03-2020,1700,1810,1680,1750.300049,2765520
26-03-2020,1831.599976,1832.050049,1722.550049,1790.949951,4556067
27-03-2020,1820,1850,1750.400024,1824.5,4331250
30-03-2020,1766,1905,1763.550049,1778.5,8513547
31-03-2020,1837.400024,1855,1780,1826.099976,3927593
01-04-2020,1825.900024,1834.75,1702,1708.75,4941878
03-04-2020,1740,1740,1650,1654.199951,5735369
07-04-2020,1710,1785.849976,1705,1775.199951,5427577
08-04-2020,1760,1806,1701,1705.449951,6285615
09-04-2020,1750.449951,1778.800049,1731.199951,1766.150024,5307397
13-04-2020,1761,1787,1746,1759.25,2990438
15-04-2020,1785,1812,1727.800049,1735.150024,4761399
16-04-2020,1709.949951,1764.900024,1675.050049,1716.050049,6245533
17-04-2020,1800,1851.949951,1753,1806.199951,9895823
20-04-2020,1830,1830,1802.5,1818.650024,3244282
21-04-2020,1765,1794.599976,1727.699951,1737.650024,5122541
22-04-2020,1737.650024,1790,1719.150024,1769.5,3829836
23-04-2020,1780,1900,1760.849976,1878.25,5934366
24-04-2020,1840.699951,1851.949951,1807.800049,1818.550049,2987102
27-04-2020,1832.300049,1875,1825,1836.599976,3374741
28-04-2020,1865,1868,1832.599976,1859.050049,2678505
29-04-2020,1874,1912.550049,1850.050049,1905.650024,4241510
30-04-2020,1980,2032,1942.199951,2014.449951,5915544
04-05-2020,1966,1966,1913.650024,1930.449951,3729348
05-05-2020,1955.099976,1977,1927,1932.75,2905528
06-05-2020,1939.800049,1953.699951,1893.599976,1903.599976,3517431
07-05-2020,1910,1934.449951,1883.349976,1891.650024,3166754
08-05-2020,1939.099976,1939.5,1886.25,1893.400024,2686530
11-05-2020,1909,1951.400024,1909,1935.300049,2449841
12-05-2020,1933.400024,1956.5,1910.25,1949.5,3256595
13-05-2020,1994,1994,1925.650024,1949.650024,2656665
14-05-2020,1910,1923.099976,1891.099976,1902.349976,2263146
15-05-2020,1916,1917.400024,1865.199951,1892.900024,3173682
18-05-2020,1907,1952.949951,1872.099976,1945.599976,3727694
19-05-2020,1903,1966.449951,1903,1948.650024,3198693
20-05-2020,1950,1962.900024,1931.699951,1953.599976,2778505
21-05-2020,1946,1998,1941.150024,1991.199951,3400908
22-05-2020,1977.099976,2032,1961.25,2020.349976,3663418
26-05-2020,2015,2024,1925,1943,4575317
27-05-2020,1959,2010,1941.25,2005.300049,3482160
28-05-2020,1988.5,2014,1971.300049,2004.300049,3475681
29-05-2020,1982,2002.650024,1962.400024,1972.349976,7237735
01-06-2020,1990,2060,1981.099976,2045.25,3747773
02-06-2020,2060.199951,2081,2040.050049,2047.150024,2443886
03-06-2020,2051.850098,2063.75,2020,2046.150024,3699799
04-06-2020,2046.75,2100,2046.75,2091.550049,4048593
05-06-2020,2091.600098,2098,2040.300049,2048.25,3573289
08-06-2020,2078.25,2095,2062.100098,2071.75,2957841
09-06-2020,2063.100098,2095.5,2060.25,2072.050049,2909439
10-06-2020,2077.050049,2132,2073.5,2108.75,5168397
11-06-2020,2100,2105,2061.800049,2067.649902,2269513
12-06-2020,2011.199951,2049.199951,2011,2039.5,2842642
15-06-2020,2039.099976,2059,2000.949951,2029.900024,2399022
16-06-2020,2065,2073.949951,2031,2045.800049,2146528
17-06-2020,2046,2058.850098,2026.550049,2047.800049,2703527
18-06-2020,2045,2059.199951,2025.199951,2038.099976,1944389
19-06-2020,2042,2090,2032,2044.599976,5681758
22-06-2020,2050,2052.25,2019.150024,2027.949951,3196138
23-06-2020,2027,2044,2010,2035.300049,4205944
24-06-2020,2034,2064.25,2031.599976,2042.199951,2560937
25-06-2020,2035,2060,2009.25,2016.099976,3043931
26-06-2020,2025,2132,2019.949951,2118.850098,6300722
29-06-2020,2108,2127.600098,2091.300049,2101.649902,3076341
30-06-2020,2100,2111.899902,2075.050049,2082.149902,3071725
01-07-2020,2079.699951,2113.949951,2079.5,2092.050049,2503466
02-07-2020,2102,2165,2098,2157.149902,3758699
03-07-2020,2163.649902,2205,2160.25,2199.649902,4185208
06-07-2020,2205,2269.899902,2205,2263.199951,5190366
07-07-2020,2275,2302.699951,2232.149902,2269.899902,5630055
08-07-2020,2270,2274.399902,2207.600098,2218.899902,2793358
09-07-2020,2229,2244.5,2191.050049,2204.350098,3443998
10-07-2020,2205.25,2249.850098,2176,2222.350098,9610320
13-07-2020,2220,2244.949951,2210,2220,2963503
14-07-2020,2210,2239,2165,2171.949951,2976738
15-07-2020,2185,2260,2181.100098,2233.899902,5569321
16-07-2020,2244,2333,2220.100098,2234.75,8582118
17-07-2020,2237,2243.899902,2190.050049,2200.75,4509135
20-07-2020,2201,2226.899902,2190.800049,2207.899902,2952646
21-07-2020,2230,2238.649902,2201.149902,2225.050049,2665286
22-07-2020,2231,2231,2184.199951,2190.949951,2861534
23-07-2020,2190.949951,2190.949951,2163,2171.199951,2265766
24-07-2020,2154.5,2163,2125.100098,2157.399902,3665100
27-07-2020,2165,2215,2163.5,2206.800049,4248480
28-07-2020,2215,2320,2215,2309.75,8092319
29-07-2020,2292,2342,2246.050049,2276.050049,6090431
30-07-2020,2285.899902,2358,2272.25,2279.5,7098496
31-07-2020,2303.149902,2334.800049,2257.449951,2281.399902,4723290
03-08-2020,2290.449951,2303.850098,2230.699951,2254.149902,4012337
04-08-2020,2259.949951,2269.649902,2225.050049,2249.699951,2927928
05-08-2020,2260,2300,2253,2259.5,3800641
06-08-2020,2275,2319.5,2265.350098,2308.100098,4748047
07-08-2020,2308,2328,2287,2295.350098,3165491
10-08-2020,2318,2325,2276.050049,2282.800049,2929353
11-08-2020,2283,2312,2275.600098,2279.899902,2774423
12-08-2020,2288.350098,2296.399902,2246.550049,2257.350098,3415751
13-08-2020,2273,2300,2250.5,2254.449951,2695682
14-08-2020,2277,2281.300049,2233.100098,2242.149902,2270405
17-08-2020,2263,2270,2238.25,2253.399902,2625630
18-08-2020,2262.800049,2289,2248.300049,2269.75,3493374
19-08-2020,2276.350098,2284.600098,2252.5,2256.600098,2843005
20-08-2020,2257,2276.550049,2240.050049,2252.850098,2895164
21-08-2020,2260,2271,2241.050049,2248.600098,1975294
24-08-2020,2250.600098,2259.949951,2230,2248.100098,2167966
25-08-2020,2245,2250,2233.550049,2242.649902,1663419
26-08-2020,2242,2259.899902,2216.449951,2253.5,2618149
27-08-2020,2266,2287.350098,2241.75,2248.399902,3579393
28-08-2020,2268.399902,2279.949951,2235.100098,2238.550049,2941136
31-08-2020,2240,2276.199951,2228,2257.25,6018154
01-09-2020,2269,2278,2241.300049,2246.350098,3610908
02-09-2020,2247,2268.75,2241.649902,2265.149902,2084137
03-09-2020,2268,2324,2268,2299.5,4654146
04-09-2020,2275,2324.25,2262.949951,2288.800049,5231303
07-09-2020,2289,2343.5,2283.350098,2327.050049,4620401
08-09-2020,2335.949951,2390.449951,2327.050049,2348.199951,7453998
09-09-2020,2325,2359,2320,2327.649902,3866535
10-09-2020,2335,2348.5,2324.300049,2331.149902,2308813
11-09-2020,2330.949951,2383,2330.149902,2374.100098,4145424
14-09-2020,2384.100098,2505.75,2381.850098,2491.399902,7512131
15-09-2020,2491.399902,2538,2464.600098,2491.399902,7318770
16-09-2020,2488.949951,2507.600098,2477.300049,2503,3074003
17-09-2020,2480,2495.75,2450.600098,2460.949951,4828176
18-09-2020,2485,2500.399902,2436.399902,2449.899902,4183256
21-09-2020,2465,2504.899902,2452.149902,2465.300049,4598809
22-09-2020,2485,2555,2458,2522.949951,7499613
23-09-2020,2510,2519.850098,2409,2467.449951,7502280
24-09-2020,2450,2450,2302.600098,2332.25,8424708
25-09-2020,2368,2440,2352.100098,2422.300049,8228267
28-09-2020,2440,2444,2366,2426.300049,4347166
29-09-2020,2434.850098,2511.050049,2426.300049,2488.399902,6995811
30-09-2020,2489,2505,2460,2492.300049,3917166
01-10-2020,2510,2540,2492.300049,2523.449951,2610337
05-10-2020,2620,2728.100098,2603.050049,2705.800049,17412105
06-10-2020,2736,2736,2650.100098,2714.300049,9846367
07-10-2020,2742,2770,2703,2735.949951,9656101
08-10-2020,2800,2885,2800,2825.699951,19839329
09-10-2020,2810,2829.850098,2780,2812.949951,7739245
12-10-2020,2815.5,2854,2800.75,2830,4623203
13-10-2020,2845,2854.899902,2812.199951,2826.550049,4209878
14-10-2020,2842,2842,2787.550049,2809.600098,4395936
15-10-2020,2811,2827.75,2727,2740.600098,6629355
16-10-2020,2750.100098,2771.649902,2731.300049,2763.300049,5273773
19-10-2020,2774,2774,2706.600098,2711.550049,3331194
20-10-2020,2725,2759.899902,2717.949951,2739,3406273
21-10-2020,2739,2749,2663.050049,2675.399902,4570143
22-10-2020,2661,2686.649902,2638.100098,2671.149902,5262294
23-10-2020,2687.800049,2702,2670.100098,2686.800049,3499091
26-10-2020,2689.949951,2709.949951,2670.5,2688.199951,2672752
27-10-2020,2699.75,2718.149902,2624.100098,2630.149902,3537502
28-10-2020,2650,2655.949951,2606,2622.199951,3569445
29-10-2020,2608,2655,2600.25,2632.649902,3105968
30-10-2020,2636.100098,2674.350098,2621.600098,2664.850098,3427003
02-11-2020,2660,2664.850098,2600.050049,2604.600098,2571196
03-11-2020,2604,2665,2601.050049,2633.600098,2879269
04-11-2020,2610,2721.850098,2610,2653.149902,4893928
05-11-2020,2685,2710,2667,2685.699951,2816502
06-11-2020,2699,2713.25,2681.300049,2707.449951,3884421
09-11-2020,2731.100098,2744,2695.100098,2726.600098,3646592
10-11-2020,2697.199951,2713.149902,2638.350098,2649.600098,4760020
11-11-2020,2667.949951,2692.800049,2643.399902,2687.800049,3242441
12-11-2020,2686,2713,2661.75,2671.050049,2437505
13-11-2020,2655.75,2664.899902,2636,2656.850098,2548093
17-11-2020,2695,2695,2650.050049,2666.050049,2827273
18-11-2020,2661,2664.199951,2607.050049,2626.649902,2893762
19-11-2020,2637,2676.149902,2630.850098,2636.899902,4166002
